Your account is locked. Visit www.icicidirect.com login page to unlock. If it remains locked it will be auto-unlocked next day for your convenience.,others
Congratulations! You have a prequalified offer for ICICI Bank Platinum Chip Credit Card. To Apply SMS PLAT PB to 0 or click http://chk.bz/0rn0ykcz0 TnC,others
"Jio gives you 0GB high speed data daily. To know your real time data balance & to recharge with additional high speed data packs, click http://jio.com/r/JoQ0kf",others
"Looking for a best price for your 'Tata Indica eV0 GLX eMAX' ? Call Parshuram  at 0,0 or visit Grey Cells Automobile Pvt Ltd(Shop No 0 Micheal Apts, P.K.Road,Near Mtnl Quaters, Mulund (W), Mumbai  0)",others
Vodafone Dhamaka!Rs 0 = 0 MB 0G/0G - 0 DayRs 0 = Unlimited 0G/0G (0hr) Dial *0*0#Rs 0 = Unlimited Local V0V calls (0hr). Dial *0*0#,others
"JIO PRIME MEMBERSHIPCONGRATS - YOU'RE ELIGIBLE!GRAB THIS ONCE IN A LIFETIME OPPORTUNITY FOR YOUR JIO NUMBER 0- Voice free forever- Lowest data rates Guaranteed- Complimentary TV, Cinema, Music, Magazines, & other apps- Exclusive surprise deals from JioANNUAL FEE OF RS 0 ONLYLAST FEW DAYS TILL OFFER EXPIRESMILLIONS HAVE ALREADY JOINEDCLICK http://jio.com/r/HCJmba TO JOIN NOW",others
0 is the OTP to complete your MobiKwik wallet txn for amount Rs. 0 at YEPME. Happy Shopping !,others
"Dear Customer, Year-end offer from TVS! Discounts upto Rs0 (based on model) & other attractive offers on BSIII variants. Hurry! Offer till 0Mar0. TnC",offer
Unlimited FREE Calls+FREE Internet on Idea Recharge.Dial *0# from Idea SIM or get New Idea SIM to know more.Recharge today & get same offr on next 0 Recharge,others
Jio Summer Surprise! Recharge Rs0+Jio Prime(Rs0) now& get 0 mths of service in addition to your recharge benefitClick http://jio.com/r/H0zQ0V to recharge NOW,others
LPG Subsidy of Rs. 0.0 has been credited in your Account No.  XXXXXXX0. -- 0/0/0 0:0 - ALB,txn
"Dear Customer, 0 is your one time password (OTP). Please enter the OTP to proceed.Thank you,Team Jio",others
"Dear Customer, we have initiated a refund of INR 0.0 for Order# 0.Please refer to the email sent to you for further details.",others
"We regret the inconvenience caused during your last booking. To make up, use code TAKE0 & get Rs 0 off on your next Mini/Prime ride. Valid till 0th March. Book Now bit.ly/0olacabs",offer
Thank you for being a founding member of the Jio movement. Enjoy complimentary Jio service for 0 months with JIO SUMMER SURPRISE,others
"IndiGo: Dear 0E Customer, power banks / portable mobile chargers, e-cigarettes are allowed ONLY in Hand-Baggage and NOT in Checked-in Baggage. Samsung Galaxy Note 0 are NOT allowed anywhere on-board. If any of these items are detected in X ray, your checked in baggage will NOT be loaded on the flight and maybe subject to further search.",others
"PNR:0,TRAIN:0,DOJ:0-0-0,0S,NDLS-BE,Dep:0:0,KRISHNA DEVI,D0 0,Fare:0,SC:0.0+PG+INS",txn
INR 0 was spent on your Credit Card XX0 on 0-Feb-0 at ONE0 COMMUNICATIO. Avbl Lmt: Rs.0.0 Track spends with Axis Mobile: m.axisbank.com/ccdl,txn
"Greetings, We are pleased to inform you that 0-Mar-0 has been fixed as record date for declaration of dividend in Regular Savings Fund - Qly Dividend. Dividend rate, amount and date of payout shall be intimated separately. For dividend notice please visit our website at www.icicipruamc.com.  ICICI Prudential Mutual Fund",others
Hi Grofers Housefull Sale is liveGet best prices on groceries+ Save extra Rs.0Get Rs.0 cashback+ Rs.0 off on Axis bank cardsbit.ly/Gro_,offer
Save More on your bank cards!Discover latest offers near your location with the OneAssist App. Download today www.goo.gl/UjBqf0.,others
"Dear Customer, 0 is your one time password (OTP). Please enter the OTP to proceed.Thank you,Team Jio",others
Your Apple ID Verification Code is: 0,others
You have exhausted your daily high speed internet quota of 0 GB on your Jio Number 0 as of 0-Mar-0 0:0 hrs. Now internet speed will be reduced to 0 Kbps in case you do not have any active data pack. The internet speed will be restored by 0:0AM tonight. Click https://www.jio.com/GetMyJio to buy data packs and continue enjoying high speed internet.Join Jio Prime today and get unlimited benefits!,others
Wallet within 0 hrs or you can visit Your Orders section on Paytm & claim it now.   Crazy Fashion Clearance Sale : 0-0 Feb. http://m.p-y.tm/H0 Shop N,others
OTP is 0 for txn at RELIANCECO for INR 0.0 on your card XXXX0. Valid till 0:0 PM. Don't disclose to anyone. Call 0 if not initiated.,others
"JIO PRIME MEMBERSHIPCONGRATS - YOU'RE ELIGIBLE!GRAB THIS ONCE IN A LIFETIME OPPORTUNITY FOR YOUR JIO NUMBER 0- Voice free forever- Lowest data rates Guaranteed- Complimentary TV, Cinema, Music, Magazines, & other apps- Exclusive surprise deals from JioANNUAL FEE OF RS 0 ONLYLAST FEW DAYS TILL OFFER EXPIRESMILLIONS HAVE ALREADY JOINEDCLICK http://jio.com/r/HyfPyR TO JOIN NOW",others
"Your A/C 0 ,reflects Rs 0.0 due,against bill dated 0-Mar-0 Please pay your dues to enjoy uninterrupted services.Ignore, if you have already paid.",txn
Congrats! 0 Yepme Credits have been added to your account for Order:0. Total Yepme Credits: 0. Redeem it on Next Purchase on APP. 0 Yepme Credit=Rs.0.,offer
"Dear Member, Msg from Jio Ops Team / PM0 / 0 and 0/0/0 0:0:0 / BSS_JIOMoney_App_L0 / http://servicemanager.oss.jio.com:0/sm/index.do",others
Dear Mr. Pratul  MathurYour appointment with Internal Medicine Team has been fixed at Medanta Mediclinic Cybercity on 0 Mar 0 at 0:0 PM . Please call +0 0 0/ +0 0 0 for any assistance.Team Medanta,others
"This Season, LOSE 0kg Weight in Just 0 week. Get MY DIET by Anjali Mukerjee with Success rate of over 0%. For 0st free consultation send Sms KILO to 0",offer
0 day left for Jio Prime offer to end for your Jio number 0. Recharge today to enjoy unlimited services for 0 year. Visit http://jio.com/r/HO0k,others
Welcome to the world of convenient shopping. 0 is the OTP to verify your phone number.,others
Last few hours to save Rs.0Grofers Housefull Sale ends tonightAmazing offers + Extra 0% off using Axis bank cardsClick on bit.ly/Gro_,offer
"HURRY! LAST 0 DAYS -XRBIA VANGANI Badlapur -BOOKING CLOSES 0nd APRIL. Flats @ 0.0 LAC, DP 0, EMI 0. Avail NO DOCUMENT Home Loan Scheme. Call 0",others
"Dear Rider, beat the mid-week blues with 0% off on two Uber rides in Mumbai, until March 0. Enter code 'MIDWEEK0'. Get riding now: t.uber.com/midweek0",offer
जियो समर सर्प्राइज़! अभी रीचार्ज करें रु 0+प्राइम (रु 0) से जियोफाई नंबर 0 पर और पायें रीचार्ज के लाभ के अतिरिक्त 0 माह की सेवायें| अभी रीचार्ज करने के लिए यहाँ क्लिक करें http://jio.com/r/ICAsnj,txn
"Dear Customer, Your a/c no. XXXXXXXX0 is debited for Rs.0,0.0 on 0-Mar-0 0:0:0 and a/c XXXXXXXX0 credited (IMPS Ref no 0).",txn
Rs. 0.0 refunded in your Paytm wallet for your order on BILLDESKutil. Updated balance:Rs. 0.0. Queries? Visit Paytm.com/care.,txn
Order Placed: Your Pepperfry order 0 for JVS Kitchen Mate Burgu... has been confirmed and will be delivered on or before 0-Apr. More info at: http://pfry.fyi/0pjwz,others
NEFT Transaction with reference number 0 for Rs.0.0 has been credited to the beneficiary account on 0-0-0 at 0:0:0,txn
"Get INR0 instant discount* at Grofers.com with your StanChart debit and credit card. Offer valid from 0-0 Mar 0 on min spends of INR 0,0. For TnC visit http://on.sc.com/0mPHPgN",offer
Your a/c 0 is debited Rs 0.0 on 0-0-0 A/c balance is Rs 0.0 Info: MOB/CCPMT/0U0C0WEZ0/0XXXXXX0/,txn
To make online payment of Rs. 0.0 you will need a One Time Password(OTP). NEVER SHARE THE OTP WITH ANYONE. BANK NEVER CALLS TO VERIFY IT. The OTP is 0.,others
"An amount of Rs.0,0.0 has been debited from A/C no. XXXX0 for an online payment done using HDFC Bank NetBanking. Exclusive offer http://bit.ly/0eN0UNz",txn
Thank you for using Debit Card ending 0 for Rs.0.0 in VASAI at DMART on 0-0-0:0:0:0  Avl bal: Rs.0.0,txn
Your Jio Money account is credited with Rs. 0.0 from KAPIL.  Your Jio Money account balance is Rs. 0.0.,txn
Own A TVS Two Wheeler? Confused About Cost of Maintenance? We are here to help. Head over www.gs.im/m/?t=pqhszhQbVqi for details.,others
"MAINLAND CHINA introduces NO ONION NO GARLIC menu. Enjoy Corn & Water Chestnuts Dumpling, Tofu Hunan, Keong's Chili Cauliflower & many more. Book ur table now.",others
"Your NEFT Txn. with Ref. No AXMB0 for Rs. 0 has been credited to Beneficiary : Shashank Garad on March 0,0 at 0:0:0  Hrs.",txn
"Apply for Supplementary American Express Gold Card and earn 0,0 Membership Rewards Points on each Card approval. Offer valid till 0th April'0. To apply, visit http://amex.co/suppcard. T&C apply. To unsubscribe text STOP to 0",others
"Usage Alert: You have consumed 0% of the total quota on your Airtel Broadband ID 0_dsl. Data consumed 0 GB out of 0 GB. Get 0 GB extra free on broadband per month for every Airtel postpaid or Digital TV connection that you bundle with myHOME offer. To avail on My Airtel App, click www.airtel.in/0/mhm",others
"Rchrg of MRP Rs0.0 on 0-Apr-0 successful.Tlktime rcvd Rs0.0 ,STax Rs0.0 ,AccessFee Rs0.0,New Bal Rs0.0.TransID DL0.Dial *0# for a/c info",others
Vodafone Dhamaka!Rs 0 = 0 MB 0G/0G - 0 DayRs 0 = Unlimited 0G/0G (0hr) Dial *0*0#Rs 0 = Unlimited Local V0V calls (0hr). Dial *0*0#,others
"Dear Customer, Your Ac XXXXXXXX0 is debited with INR0,0.0  on 0 Feb. Info.BIL*0*RBI-NEFT*0. Your Total Avbl. Bal is INR0,0.0.",txn
 Update: Hi  Dilip!  Lee Cooper Black Formal Shoes (Euro Size-0) from your Paytm order #0 has been shipped by the seller  via Delhivery with the tracking # 0.  Estimated date of delivery for your item is Wed Feb 0 0 to Sat Feb 0 0.    Movie ticket bookings for Raees are now open. http://m.p-y.tm/e0 Book here.,others
Thank you for using Debit Card ending 0 for Rs.0.0 in THANE at R LOUNGE on 0-0-0:0:0:0  Avl bal: Rs.0.0,txn
Your One-Time Password (OTP) is 0 for online transaction on your Credit Card ending 0. Please do not share this password with anyone - StanChart.,others
Rs 0.0 was spent on your Credit Card 0XXXXXXXX0 on 0-MAR-0 at Sai Snehdeep Hospita.,txn
"Hi Dilip, we have forwarded your details to our partner doctor. After consultation, we will create a new order on your behalf with the new prescription. In the meanwhile, we have cancelled your order no 0. Team Pharmeasy.",others
"Greetings from Smoke House Deli.Your reward balance is 0 points, worth Rs.0. Redeem them for an exclusive discount on your bill! See you soon! T&C*",others
You have consumed 0% of your  0 GB daily high speed internet quota on your Jio Number 0 as of 0-Mar-0 0:0 Hrs.,others
#notificationPM ka sapna Sabka ghar apnaNoida Awas MissionPossesion-Dec0Fully furnishedPrice 0 LLoan 0%Registration Open0,others
A/c N0 Dr for INR 0.0 CardTxn:MAST-POS/RELI. A/c Bal INR 0.0 (incl. of unclrd chqs) on 0FEB 0:0hrs. Call 0 if card not used by you,txn
Offer ends today. Last chance to get JIO PRIME for your Jio no. 0. Recharge now to enjoy unlimited services for 0 year. Click http://jio.com/r/HSG0,others
www.EaseMyTrip.com :Use Code: EASEFLY to get upto Rs. 0 Instant discount on Air-Tickets.Pay via MobiKwik & get 0% extra Cashback in your MobKwik wallet.,offer
"Your Tkt Cancelled. PNR, 0, Amt 0 will be refunded in your account.",txn
"Yatra brings FLASH SALE! Get FLAT Rs.0 off on domestic flights on minimum booking of Rs. 0,0.Code DOMFLT.Valid for all users only on 0 Mar from 0pm-0pm.T&C",offer
Vodafone Dhamaka!Rs 0 = 0 MB 0G/0G - 0 DayRs 0 = Unlimited 0G/0G (0hr) Dial *0*0#Rs 0 = Unlimited Local V0V calls (0hr). Dial *0*0#,others
M-Pesa Offer for U! Get 0% cashback upto Rs0(in 0 working day) on self Vodafone Postpaid bill pay Valid for online load money txn https://goo.gl/d0pDRd,offer
"Beat the heat in style with latest Summer Must-Haves from aLL Plus Size Store. Take a peek into our hot favourites, click http://bit.ly/aLL-SS0Lookbook",offer
"A charge of INR 0,0.0 has been initiated on your American Express Card No. ***0 at BD-MAHADISCOM PAYMENT on 0/0/0 at 0:0AM IST.",others
Freecharge OTP for completing payment: 0. It is valid for 0 minutes. Pls do not share with anyone.,others
"Dear Customers, Happy Gudhi Padwa. Wish you Happy and Prosperous New Year. Enjoy BCCB cash less services. Bassein Catholic Co-Op Bank Ltd.",others
You paid UBER Rs.0.0 with your Paytm Wallet. Loved the cashless Paytm experience? Click http://m.p-y.tm/admy to add money to your Paytm Wallet.,txn
"Dear Guest, Your flight 0W0 0Apr0 will now depart earlier at 0hrs from GAU and reach DEL at 0hrs. Regret the inconvenience.",trip
"Password for accessing ebill is your account number. Alternatively, you can use an 0 digit password which is a combination of the 0st 0 letters of your name (lower case) & last 0 digits of your registered mobile.",others
Introducing Samsung Pay for Axis Bank Credit/Debit Cards. Link your card on the Samsung Pay app & use your Samsung smartphone to pay! http://bit.ly/0ndfxQL T&C,others
"Good things begin at home. As a Reliance employee, get exclusive benefits throughout the year on every Jio recharge that you do. To avail these benefits, get Jio Prime on all your personal Jio connections TODAY. For details, check your mailbox. Team Jio",others
"Hi, Your Rs.0 Jio Cashback Voucher for your recent Jio recharge will be available in the offers section of your JioMoney app within 0 working days. Download: bit.ly/JioMoney",others
Sirf 0 Rs mein free calls! Aaj hi 0 se recharge karein aur payein free local and std calls Vodafone to Vodafone number par 0 dino ke liye. Vodafone!,others
Voice CallUsed: 0 min 0 secPack Used: Mobile VoiceBalance: 0 min 0 sec,others
"Dear Customer, we have received the payment of Rs.0.0 for your Airtel number 0. Remaining payment due: Rs.0.0. Please note, Cheque/ECS payments are subject to realization. You may view/pay your bills at www.airtel.in",txn
Your account is going to expire on Mar 0 0  0:0PM. Please renew your account. CLICK TO RENEW https://goo.gl/wJwP0M,offer
"JIO PRIME MEMBERSHIPCONGRATS - YOU'RE ELIGIBLE!GRAB THIS ONCE IN A LIFETIME OPPORTUNITY FOR YOUR JIO NUMBER 0- Voice free forever- Lowest data rates Guaranteed- Complimentary TV, Cinema, Music, Magazines, & other apps- Exclusive surprise deals from JioANNUAL FEE OF RS 0 ONLYLAST FEW DAYS TILL OFFER EXPIRESMILLIONS HAVE ALREADY JOINEDJOIN NOW, click http://jio.com/r/LBVbio",others
Vasant Chalwade (0) is on the way in a Grey WagonR MH0BC0. Please reach your Express pickup point before 0:0 PM to board your cab. You're paying Rs. 0 for this ride. Share OTP 0 only on boarding cab.,others
"RUSHABH OPTICS & TEAM Wishes you Happy Ramnavmi !! Ghatkopar (E) M.G. road:0 , Ghatkopar (E) Patel chowk:0 Mulund( W)Veena Nagar :0",others
"JIO PRIME MEMBERSHIPCONGRATS - YOU'RE ELIGIBLE!GRAB THIS ONCE IN A LIFETIME OPPORTUNITY FOR YOUR JIO NUMBER 0- Voice free forever- Lowest data rates Guaranteed- Complimentary TV, Cinema, Music, Magazines, & other apps- Exclusive surprise deals from JioONE TIME FEE OF RS 0 ONLYLAST FEW DAYS TILL OFFER EXPIRESMILLIONS HAVE ALREADY JOINEDJOIN NOW, click http://jio.com/r/Lcx0Em",others
Use code SUMMER0 & get 0% off upto Rs.0 on 0 Micro/Mini/Prime rides in Mumbai. Book Mumbai's most affordable cab now! bit.ly/0olacabs,offer
Who wouldn't want to earn Rs. 0.0 Lacs more? Opportunity to earn higher interest rates for a longer period through ICICIdirect.com. Know more: goo.gl/LccZ0x,others
Delhi-NCR:Last day to get Medicines @0% OFF* on 0st order from Medlife. Code MC0. Install goo.gl/mem0sT or Call 0 to order. Valid only today. *T&CA,offer
"You have used 0% of your daily 0 GB high speed internet quota on your Jio Number 0 as of 0-Mar-0 0:0 Hrs. After consumption of 0 GB balance data, internet speed will be reduced to 0 kbps. Click https://www.jio.com/GetMyJio to buy data packs and continue enjoying high speed internet.Join Jio Prime today and get unlimited benefits!",others
"An amount of Rs.0,0.0 has been debited from your account number XXXX0 for NEFT txn done using HDFC Bank NetBanking",txn
Thank you for using Tata Docomo Wi-Fi. Check out our exciting pocket friendly WiFi packs with speed upto 0Mbps on http://goo.gl/0dBXNp to continue,others
Triveni has shared new catalog Venice. To view download Wishbook App. For Android on www.wishbooks.io/android & iOS on www.wishbooks.io/ios,others
"Dear Rider, take the work out of your travel with 0% off 0 rides in Mumbai between 0am-0pm, till March 0. Use code 'AAMCHIUBER' now. TnC: t.uber.com/march0",offer
Voice CallUsed: 0 min 0 secPack Used: Voice & VideoBalance: 0 min 0 sec,others
"Dear HDFCBank cardmember, Payment of Rs 0 was credited to your card ending 0 on 0/APR/0.",txn
"Dear Customer, 0 is your one time password (OTP). Please enter the OTP to proceed.Thank you,Team Jio",others
जियो समर सर्प्राइज़! अपने जियोफाई नंबर 0 को अभी रीचार्ज करें रु 0 से और पायें रीचार्ज के लाभ के अतिरिक्त 0 माह की सेवायें| अभी रीचार्ज करने के लिए यहाँ क्लिक करें http://jio.com/r/ItOv0N,txn
You paid UBER Rs.0.0 with your Paytm Wallet. Loved the cashless Paytm experience? Click http://m.p-y.tm/admy to add money to your Paytm Wallet.,txn
"Dear Bajaj Finance Customer, check your CIBIL score for free. To check your score, call us Toll Free on 0. Bajaj Finserv.",others
"Google Email HostingSEO & SMOWeb designingWhatsapp Auto ReponderBulk sms/email/ Voice Truecaller DatabaseJD,DataExtractorFB Poster+0",offer
Rs.0.0 was withdrawn using your HDFC Bank Card ending 0 on 0-0-0:0:0:0 at BHUIGAON. Avl bal: Rs.0.0,txn
Your HDFC Bank SB A/c ending with 0 is still not linked with Aadhaar. Pls give missed call to 0 to link & get govt. benefits directly into your A/c.,others
"Hug your kids at home, but belt them in the car. ""Your Safety, secures your family. Please be cautious on Road"". Use seat belt & helmets - Dy RTO Kalyan.",others
"Good or BadRough or SmoothCelebrate everyday with DOMINO'S. Enjoy 0 Med Pizzas starting@ 0 each everyday, 0 days. More details on bit.ly/0osiRFr T&C",others
Give a Break to Ur Loved Ones @Dominos; Buy 0 Regular Pizza & Get 0% OFF. Walk-In/Order@ 0/ goo.gl/CQThqp Cpn: CRMDA0EB0D Valid till 0 Feb T&C,offer
"Dear Cardmember,Your balance on American Express card ending in 0 is 0,0.0 as of 0/0/0",txn
"DEAR CARDMEMBER, PAYMENT OF Rs. 0.0 RECEIVED TOWARDS YOUR CREDIT CARD ENDING 0 THROUGH Autopay ON 0-0-0.YOUR AVAILABLE LIMIT IS RS. 0.0",txn
Vodafone Dhamaka!Rs 0 = 0 MB 0G/0G - 0 DayRs 0 = Unlimited 0G/0G (0hr) Dial *0*0#Rs 0 = Unlimited Local V0V calls (0hr). Dial *0*0#,others
"JIO PRIME MEMBERSHIPCONGRATS - YOU'RE ELIGIBLE!GRAB THIS ONCE IN A LIFETIME OPPORTUNITY FOR YOUR JIO NUMBER 0- Voice free forever- Lowest data rates Guaranteed- Complimentary TV, Cinema, Music, Magazines, & other apps- Exclusive surprise deals from JioANNUAL FEE OF RS 0 ONLYLAST FEW DAYS TILL OFFER EXPIRESMILLIONS HAVE ALREADY JOINEDJOIN NOW, click http://jio.com/r/G0TDts",others
Design your beautiful homeBest name in interior decorator For amazing designs of interior call - 0-0-0Livspace.com/myhome,others
Reminder: Solve 0 MCQs in Code Gladiators E-Commerce  contest and win prizes upto Rs. 0 Lakhs. Participate now http://tinyurl.com/k0cmyzu,txn
" Hi, your Paytm order # 0 with item Woodland Men G 0 Olive Green Boots of Rs 0 is successful. Your current Paytm wallet balance is Rs. 0.0  Get upto 0% cashback on petrol when you pay with Paytm. http://m.p-y.tm/Pf  T&C Apply",txn
"Hello Traveler! Based on your last booking NH0,you get Instant Discount of 0%(max 0)on Domestic Hotels! Code: BIGOFF. Book with email pratul.mathur@gmail.com Visit applinks.makemytrip.com/SMsf/0fec0vHXB Valid on 0Apr. T&Cs bit.ly/0nCrcGt To opt-out SMS MMTSTOP to 0",offer
Rs. 0.0 refunded in your Paytm wallet for your order on Paytm. Updated balance:Rs. 0.0. Queries? Visit Paytm.com/care.,txn
"Dear Guest, Your flight 0W0 0Apr0 will now depart earlier at 0hrs from GAU and reach DEL at 0hrs. Regret the inconvenience.",trip
Mumbai: Medicines@0% OFF* on 0st order from Medlife. Code MC0. Install goo.gl/mem0sT or Call 0 to order. Validity 0 Feb'0.*T&C apply,offer
Get JIO PRIME TODAY for your Jio no. 0. Unlimited Voice and Data at guaranteed lowest rates. Click http://jio.com/r/KIL0Ym or visit nearest Jio retailer to join NOW.,others
"Thyrocare- Last day to Book Rs 0 Full Body Check up - Lipid,Kidney,Thyroid,Sugar,Liver,CBC & Pancreas + FREE Home Collection. Give Missed Call @ 0",offer
"Hi Dilip, Your Order no. M0 has been delivered by our Partner Retailer. For any concerns with this order, please contact our customer care at 0 for further assistance within the next 0 days. Team PharmEasy!",others
"Travel abroad with HDFC Bank ForexPlus Card & enjoy ZERO* cross currency charges. To get a card, Call 0 OR apply online at bit.ly/BuyFOREX today!*TC",others
Paytm has added Rs. 0 in your Paytm wallet for Order #0 of Bill Payment of MTNL Mumbai Landl... (Promocode: GRAB0).. Deals Starting Rs 0. http://m.p-y.tm/ops0. Shop Now,txn
"Thank you for using StanChart Card No XX0 on 0/0/0 for INR 0.0. To check EMI eligibility on spends above INR0, log on to m.sc.com/in -T&C Apply.",others
Hi! Your hike PIN is 0. Happy hiking :),others
"Offers 0 U- Use Code: SUPER - 0%-Rs.0 Cashback on Recharge, Bills!ORCode: SUPERDEAL - Upto Rs.0 cashback everyday on Prepaid!http://tiny.cc/0zcjy T&Ca",offer
Looking for building contractors at affordable price? Give a missed call on 0 for more details.,others
"Dear Customer, You have made a Debit Card purchase of INR0,0.0 on 0 Mar. Info.MPS*SUPER DRY  . Your Net Available Balance is INR 0,0,0.0.",txn
Shipped: Your Pepperfry product Uberlyfe Floral Patte... has been shipped. It will be delivered on or before 0-Apr. Track at http://pfry.fyi/x0m0x,others
Your a/c 0 is debited INR 0.0 on 0-0-0 0:0:0 A/c Bal is INR 0.0 Info: CASH-ATM/BPCN0/0. Get Axis Mobile: m.axisbank.com/cwdl,txn
"Dear Cardmember,Your balance on American Express card ending in 0 is 0,0.0 as of 0/0/0",txn
"Rs.0.0 was spent on ur HDFCBank CREDIT Card ending 0 on 0-0-0:0:0:0 at DECATHLON SPORTS,.Avl bal - Rs.0.0, curr o/s - Rs.0.0",txn
@ò£xù¡ΔΘ@P¥@è¡+@Ü£Δì¡Æ@y@@£Δø@0@Ü£(ì@æ@ @¤¥¿¡0@Ü£hù Ξ@n@Æ¥@è¡0@P£òù¡Æ@g@Λ¥0Å@Δ@n£¡ù Ξ@l@Λ¥@è@0@Ü£òù @i@0¥pø@Δ@B£pù ß@w@ ¥Pø@0@J£@$ Ξ@n@@£ΔÇ@0@H£Hù Σ@.,txn
"Dear Preferred Customer, Rs0* CashBack on Domestic Flights & Rs0*@StarHotels on Goibibo App, 0PM-0PM TODAY on HDFC Bank Credit Cards.*T&C bit.ly/0bz0I0r",offer
Jio Summer Surprise! Recharge your Jio No. 0 with Rs0 & get 0 mths of service in addition to recharge benefit. Click http://jio.com/r/IzAP0w NOW,others
No weekend plans yet?Check out the Best Dining Offers in your area via Offer finder. Download the OneAssist App www.goo.gl/UjBqf0 . Have a Happy Weekend!,others
"Your Ac XX0 is debited with INR0,0.0 NFS*CASH WDL*0-0-0. Avbl Bal INR0,0.0 To bank on phone with iMobile, click mobile.icicibank.com/dl",txn
"Dear Customer, NEVER SHARE your Card number, CVV, PIN, OTP with anyone even if the person claims to be a bank employee. Sharing these details can lead to fraud.",others
"Dear Consumer, your electricity meter for consumer no 0 is read on 0-FEB-0 at 0:0 hrs for the bill mth FEB-0 and meter reading is 0-MSEDCL",others
Month's biggest SALE is here with 0% vegetarian range! Get EXTRA 0% off on all health & fitness supplements. Click to reveal coupons: http://bit.ly/0oPkts0,offer
Last Few Hours Left : redBus Happy Hours Sale. FLAT Rs. 0 OFF on bus tickets. Use Code : TRAVEL0. Click - bit.ly/rbtravel0. Offer Expires today.,offer
"You have used 0% of your daily 0 GB high speed internet quota on your Jio Number 0 as of 0-Mar-0 0:0 Hrs. After consumption of 0 GB balance data, internet speed will be reduced to 0 kbps. Click https://www.jio.com/GetMyJio to buy data packs and continue enjoying high speed internet.",others
Use 0 as your login OTP. OTP is confidential. Paytm never calls you asking for OTP. Sharing it with anyone gives them full access to your Paytm Wallet.,others
"PNR:0,TRAIN:0,DOJ:0-0-0,SL,BCT-BRC,Dep:0:0,DISHA TRIVEDI+0,RAC 0,RAC 0,Fare:0,SC:0.0+PG+INS",txn
You can't miss it. Codename 0 mins. Smart city from Lodha after success of Palava City. First Smart city of Thane in 0 acre at unbelievable price. Take early mover advantage. We can't say much here. You have to give missed call on : 0,others
" Hi  Dilip,  Your Order #0 with item(s)  Pack of 0 Black & Grey Cotton Lower was successfully delivered  by Courier Partner: Blue Dart .Rate your shopping experience here:  http://p-y.tm/0JhRwA ",others
Hi Abhinava!Your Happy Hours are from 0PM-0PM.Enjoy Extra 0% Off + 0% PhonePe Cashback! Code: HHSUN0PKR0Just For 0 hours!!http://smse.in/0eb/hdbJ0s,offer
"Dear Customer,Jio Happy New Year Offer is active on your Jio number. You get unlimited national Voice & Video calling with 0GB High speed data/day in this offer. Post 0GB, your internet speed will be reduced to 0kbps. Click http://jio.com/r/JoYduA to check your data balance, usage & to buy data packs.Team Jio.",others
End your Fast with a Feast @DOMINO'S. Buy Medium/Large Pizza & Get 0%OFF; Order@ 0/ dominos.co.in / Mob APP. Cpn: CRM0F0BCA0. Valid today only. T&C,offer
You have consumed 0% of your  0 GB daily high speed internet quota on your Jio Number 0 as of 0-Mar-0 0:0 Hrs.,others
"Case of the Mondays? Let us help - here's 0% off on 0 Uber Mumbai rides, valid till March 0. Use promo '0SUPER' and  get riding now! TnC: t.uber.com/0super",offer
FREE Roaming on Vodafone! Your incoming calls are now FREE while roaming anywhere in India.You can now receive calls freely without worrying about charges.,others
smsJson.txt,txn
"Dear Customer, payment of Rs.0 has been credited to your loan a/c PHR0 on 0-0-0.  For your loan details, download Mobile App http://goo.gl/cvSjeY.",offer
"This hot summer, book your cool Bali Holiday Packages starting at ?0,0/- including airfare, hotel, transfers etc.Call Yatra.com at 0-0.T&C",offer
"Dear Customer, Welcome to Jio-Maharashtra & Goa. For queries or support, please call JioCare on 0 from your Jio number or on 0-0-0 from any number. Have a pleasant stay.Thank you,Team Jio",others
A/c N0 Dr for INR 0.0 CardTxn:MAST-POS/VISH. A/c Bal INR 0.0 (incl. of unclrd chqs) on 0FEB 0:0hrs. Call 0 if card not used by you,txn
We have created a petition for the government to announce that bitcoins are legal. Click here to share and sign the petition now https://goo.gl/QNT0q0,others
"Dear Customer, you are requested to update your latest email id & mobile no. by logging into your a/c on www.icicidirect.com.",others
You paid UBER Rs.0.0 with your Paytm Wallet. Loved the cashless Paytm experience? Click http://m.p-y.tm/admy to add money to your Paytm Wallet.,txn
"Eat Good, Eat Exciting - Buy 0 Get 0 Free on Faasos App & Website (code: GET0) - try our all new signature wraps - order @ bit.ly/AppFaasos - serving till 0 AM",offer
Yatra.Com launches never before offer on Andaman packages. Price starting at 0/- for 0N/0D pckgs. Incl flights/meals/accom/sightseeing. Call 0.T&C,offer
"Thyrocare- Last day to Book Rs 0 Full Body Check up - Lipid,Kidney,Thyroid,Sugar,Liver,CBC & Pancreas + FREE Home Collection. Give Missed Call @ 0",offer
Study in ESC Rennes (France)/ Earn & Learn/Paid Placement /0 years work VISA. Contact us on: 0/0,offer
"Dear Customer, Welcome to Jio-Maharashtra & Goa. For queries or support, please call JioCare on 0 from your Jio number or on 0-0-0 from any number. Have a pleasant stay.Thank you,Team Jio",others
AamAadmiParty se WhatsApp par juden. Delhi Govt aur AAP se judi jankari pane ke liye link par click karen https://chat.whatsapp.com/0tlzMAIUlOGHHXhtZ0Qh,others
